0.0538,0.0489,0.0448,0.0369,0.0294,0.0188,0.0125,0.0073,0.0036,0.0023,0.0011,0.0003,0.0002,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
0.0538,0.0488,0.0438,0.0366,0.0293,0.0188,0.0118,0.0071,0.0031,0.0022,0.0011,0.0003,0.0002,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
0.0526,0.0486,0.0421,0.0363,0.0291,0.0182,0.0111,0.0069,0.0030,0.0022,0.0009,0.0003,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0514,0.0483,0.0391,0.0353,0.0271,0.0180,0.0111,0.0069,0.0028,0.0019,0.0009,0.0002,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0849,0.1041,0.1266,0.1427,0.1418,0.1371,0.1179,0.0989,0.0643,0.0467,0.0353,0.0216,0.0180,0.0151,0.0115,0.0100,0.0109,0.0111,0.0063,0.0039
0.0562,0.0540,0.0519,0.0473,0.0457,0.0338,0.0293,0.0247,0.0185,0.0148,0.0103,0.0082,0.0074,0.0077,0.0050,0.0045,0.0059,0.0054,0.0032,0.0022
0.0525,0.0552,0.0521,0.0472,0.0422,0.0339,0.0339,0.0226,0.0170,0.0136,0.0096,0.0070,0.0059,0.0050,0.0045,0.0045,0.0039,0.0050,0.0022,0.0022
0.0559,0.0529,0.0541,0.0499,0.0412,0.0348,0.0287,0.0238,0.0157,0.0123,0.0088,0.0066,0.0054,0.0050,0.0039,0.0039,0.0039,0.0045,0.0022,0.0022
0.0529,0.0534,0.0521,0.0455,0.0424,0.0327,0.0272,0.0241,0.0149,0.0119,0.0082,0.0059,0.0054,0.0045,0.0039,0.0032,0.0032,0.0039,0.0022,0.0000
0.0493,0.0538,0.0529,0.0453,0.0401,0.0321,0.0296,0.0206,0.0161,0.0130,0.0088,0.0059,0.0059,0.0039,0.0032,0.0032,0.0032,0.0032,0.0022,0.0000
0.0513,0.0512,0.0500,0.0464,0.0401,0.0333,0.0289,0.0211,0.0148,0.0124,0.0082,0.0059,0.0050,0.0039,0.0032,0.0032,0.0032,0.0022,0.0022,0.0000
0.0506,0.0506,0.0498,0.0441,0.0417,0.0341,0.0269,0.0192,0.0139,0.0115,0.0080,0.0054,0.0045,0.0032,0.0032,0.0022,0.0032,0.0022,0.0022,0.0000
0.0513,0.0518,0.0497,0.0473,0.0418,0.0344,0.0287,0.0205,0.0148,0.0113,0.0086,0.0054,0.0039,0.0032,0.0032,0.0022,0.0022,0.0022,0.0000,0.0000
0.0534,0.0511,0.0518,0.0456,0.0412,0.0321,0.0272,0.0204,0.0140,0.0109,0.0080,0.0045,0.0039,0.0032,0.0022,0.0022,0.0022,0.0022,0.0000,0.0000
0.0515,0.0516,0.0485,0.0440,0.0401,0.0335,0.0258,0.0196,0.0138,0.0120,0.0089,0.0045,0.0039,0.0032,0.0022,0.0022,0.0022,0.0022,0.0000,0.0000
0.0510,0.0509,0.0493,0.0420,0.0399,0.0310,0.0275,0.0198,0.0145,0.0105,0.0073,0.0045,0.0039,0.0022,0.0022,0.0000,0.0022,0.0022,0.0000,0.0000
0.0536,0.0510,0.0514,0.0456,0.0412,0.0330,0.0270,0.0200,0.0140,0.0109,0.0073,0.0039,0.0032,0.0022,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000
0.0548,0.0504,0.0464,0.0459,0.0386,0.0322,0.0263,0.0208,0.0125,0.0103,0.0073,0.0039,0.0032,0.0022,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000
0.0514,0.0472,0.0476,0.0445,0.0405,0.0311,0.0237,0.0189,0.0127,0.0112,0.0074,0.0039,0.0022,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0502,0.0498,0.0458,0.0429,0.0376,0.0325,0.0249,0.0204,0.0123,0.0096,0.0066,0.0032,0.0022,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
